carID,price
89856,9979.938802921148
106581,21663.88424034588
80886,13352.937277022083
100174,17041.691744390115
81376,23397.385662477314
85391,10397.86340429376
82175,14006.936964615268
95250,15477.30442948649
85071,5157.226623510969
96210,16128.347506747506
80317,27383.971284898813
92731,20956.194157803002
107704,9919.426412644263
98302,7312.729640251233
107055,22449.92150656851
94621,41084.854531747165
91709,20871.571316484296
98193,48333.66791519328
76189,18182.20758453299
86871,13664.914564460867
102917,6704.957931997235
90923,27575.93268152046
101603,10130.87163878419
94196,20880.057849579414
85174,15793.887478239805
103370,12315.578969643258
107877,16635.693496381686
79567,14408.780288709648
90091,9687.432016329798
76169,13629.717504294433
98708,11577.032497880908
107347,22437.261407922495
89583,9672.507546284241
101591,11713.891028663234
92160,15686.248323044618
99676,11607.501439198857
85354,17456.54785996522
81900,11867.64823411134
80345,22187.685451136807
78509,32725.055350937262
100872,9307.570554872378
95087,27912.499075810472
86027,16447.579140081838
89135,14616.646778876728
80557,26437.620558052135
108092,22278.83540257133
102672,16846.584661397006
83022,8864.738208692801
78398,20135.28004198938
95889,29343.273878568612
81117,46845.55277744823
93730,18959.455138424084
101380,9788.384990817327
81772,27269.13811562556
85304,11492.69134477541
86107,6067.889348755448
88696,16149.327869484041
104350,20337.474757387234
87331,12560.328154449056
85206,16221.251408285918
107445,24674.711208366232
106539,28677.67929755217
98712,22024.033945172967
96875,13221.063118368298
108464,22822.607719141637
99890,7852.864222644918
87771,17641.225614509414
79442,20969.892091477846
84170,11178.513968493846
103045,15448.756334104957
101544,4050.405830771783
77350,10521.35390732458
89225,14753.97774776483
79565,54124.82546263602
82849,10832.363157416074
94360,21222.91261147788
103040,6491.7009198798205
105101,42679.34742501872
97077,11979.658772099778
98674,12705.699755870875
93447,28461.151011436235
84951,19809.54432913488
91953,10422.091380350168
102101,8217.572812110047
92604,30699.22355357936
89010,10202.25220488159
102729,10045.91890297461
88024,11108.802162267422
104367,12100.208263049819
101230,11290.687656560383
82524,20600.502906711936
95279,47361.347783278354
106098,12377.545403689275
89749,8736.909379965076
101277,7041.996829764984
108016,27757.526532723892
81259,27374.39245293154
97434,20397.986885692844
105289,26890.147405411684
103379,9625.398388723477
78317,33475.0414685736
104166,21845.974249673873
106660,33270.87112054572
107490,11597.588884703859
90684,13771.513470106474
90032,6864.716939816976
79481,19259.008459709294
102524,9331.138359392511
100778,17187.17806002676
77810,14690.902243147557
98979,13432.782135569407
76558,19041.091531148835
94550,21782.245853667737
107246,6083.481475807911
77429,25548.487410152895
106105,12616.586182339779
105213,9694.151284675983
102747,11482.621789458359
104958,15905.192358552566
96036,17362.809112956125
92310,22552.112337496153
100837,6008.284957922099
82858,11268.466375829279
90119,10782.542703846439
77304,22346.68336376395
89011,11260.90071704205
84623,16795.43066942401
99665,22189.521131198115
100592,9967.695422247156
82623,10652.628690774947
92035,18759.722798512754
84305,10503.059667653635
92903,5517.792021617367
93398,20047.118849152404
108067,21933.058750923356
85062,8205.091786809002
81727,38065.558183123234
95637,9982.158891249599
89690,8078.880191652157
83240,17213.41170816989
89711,8472.417366421798
96945,10164.152446655395
104924,22259.176100418917
79633,20253.526105513265
89582,4816.019138518223
98080,7490.108158257432
85992,6615.4444516289
86712,12845.493431627972
105767,12504.889566338019
100590,9331.585083325215
104574,15760.74392443978
97246,12933.881443183072
78141,20189.98236618111
91590,28334.0412176174
80767,14092.442994591609
100344,14409.002717778369
88987,20756.56061011303
96479,22436.205674190773
90598,9223.659832358528
83880,8097.943916039973
86802,15154.614099020857
103078,15851.561099652705
84736,9434.751289172407
84196,3567.203920637762
102062,10296.869455641057
90110,5456.688338909344
102907,11773.853625139602
81776,24308.55006121259
102431,6333.109622115545
80442,15049.165805885614
78656,29311.767411054432
78537,35757.3453697622
102511,8341.605613756476
93612,19731.908618246023
99284,7976.097826424133
96315,15312.699992054671
94305,50555.29680253157
100636,10737.144050563309
81816,15788.455269510696
100352,15708.288856057483
101476,10719.14233720724
93392,31377.09265863968
93995,22238.902537993425
94261,30527.056602754063
89117,15654.341441663026
86506,2309.9296857852028
88456,6855.7515912955
84134,10688.260839865028
81088,11297.91403436928
103960,10854.98907123757
84925,13055.92348688582
97306,9997.595906335147
83752,7526.3547038838615
100696,4338.160102891548
76472,12529.32670243712
101128,13245.54331315642
105932,14242.516691243327
86416,8890.261354090362
79616,28252.833206584593
83395,14431.124794934898
88734,12099.807113534507
106676,18026.35369868587
102442,10322.819660119136
88761,17367.86092745661
79708,28867.412442213703
96808,18894.2643500316
103755,9395.347934702475
86273,18324.458019723363
97635,26653.303424551403
80797,24489.602409398463
108000,18197.67143766154
95126,40412.529244119025
105187,32307.30006656447
81613,21278.397361123443
103906,6452.248381871208
105729,7743.331421923647
100637,16075.647226904586
82861,7956.675823149057
107823,16482.6747763963
85274,14428.515988263636
88926,14340.989593106427
87871,10888.68620112539
97970,6974.760977463855
98044,8023.380434644042
90277,7448.366744403123
85647,12036.216696430001
107447,17665.824284018337
79418,8083.407651781648
80383,28601.08292249686
79894,16186.896931004541
105875,6902.8355703310535
