carID,price
89856,11049.95629415114
106581,21575.734206773657
80886,12659.515302917778
100174,17039.13408305635
81376,24774.715679223595
85391,10651.490056763201
82175,13647.428701310277
95250,13848.211005989107
85071,5078.598689919583
96210,16540.821581218337
80317,27676.843685973043
92731,21205.59870509124
107704,13122.91813590277
98302,7449.1448887031775
107055,22553.511502635538
94621,43819.5724350982
91709,21796.82109670055
98193,47062.31364398206
76189,18228.93832062666
86871,13780.171689799054
102917,7084.255479508509
90923,27424.67564854178
101603,10805.62842007066
94196,19844.62822378402
85174,15883.579184217822
103370,13181.658232017979
107877,16539.63551099984
79567,15186.278316003567
90091,9602.474544837518
76169,13492.552184479217
98708,10531.043199673097
107347,22722.849640487868
89583,10399.24369451984
101591,11890.445192315015
92160,15737.746941731404
99676,12124.414658028394
85354,17084.511383289915
81900,12231.59806467108
80345,20694.250522726907
78509,30541.468273741782
100872,8565.02692879966
95087,27763.59297974296
86027,16232.106036278909
89135,14914.925727822556
80557,27807.773335730195
108092,20966.685451509027
102672,17054.247000898053
83022,8646.098600224886
78398,18747.59570934998
95889,28739.585307364978
81117,46164.51007435563
93730,19436.933944705263
101380,9651.983545171375
81772,27255.96498067816
85304,10919.64761846811
86107,6477.6453788780345
88696,15072.510111040177
104350,19831.035072588147
87331,12165.571294031824
85206,16397.136313185096
107445,24089.23271564634
106539,28106.02786076676
98712,20387.357264542603
96875,11984.685010933588
108464,22001.169258934566
99890,7759.193878800512
87771,18061.828406244793
79442,20453.162713171852
84170,11094.919756274176
103045,15536.116437683322
101544,3978.6041057713833
77350,10640.114948028033
89225,14164.843528659963
79565,53153.62748898621
82849,10803.049822985944
94360,21905.189351289268
103040,7057.386200567907
105101,47099.33625348365
97077,12273.585618768631
98674,12919.019086150138
93447,28912.48000754611
84951,19767.961781761256
91953,9912.884048863923
102101,8155.35584473116
92604,30663.742097652525
89010,9656.712492767285
102729,9968.074986569562
88024,10097.382675904662
104367,12351.664421017767
101230,11266.218088088734
82524,20188.18244701418
95279,49055.78330619881
106098,12079.184980468328
89749,8436.514783484936
101277,7569.689429252118
108016,27163.065745708365
81259,27490.014207273627
97434,19818.257685225577
105289,31982.375379984307
103379,9830.55504776804
78317,29094.05109262217
104166,21540.509297730463
106660,32238.72284900065
107490,11722.715628400934
90684,14145.72543375379
90032,7083.864361903529
79481,19231.633431979542
102524,9036.778164643818
100778,17145.144769277136
77810,14104.672832106186
98979,13443.525883283313
76558,19718.577727703145
94550,23746.03298660092
107246,6388.0578758507045
77429,25402.742731234808
106105,13072.701280333195
105213,10484.535686717116
102747,10419.433161726494
104958,14926.263942719275
96036,17468.651945056492
92310,23212.120631190086
100837,6977.877805946956
82858,11289.406631481374
90119,10714.403739439176
77304,23305.72925239519
89011,11483.908586822252
84623,17090.75814438216
99665,22432.313305727683
100592,9695.86087431457
82623,10840.895277634778
92035,18738.799443618118
84305,10505.445738323899
92903,6871.697068590336
93398,20375.777137664056
108067,15926.110202441165
85062,7938.839714167672
81727,41445.05110355871
95637,8925.293219048164
89690,8735.753911119033
83240,17672.284343752926
89711,8186.523955494176
96945,10089.469760967082
104924,21615.870543476783
79633,20865.094426449654
89582,5059.825252152455
98080,7202.8600733284475
85992,6668.9873204042715
86712,12510.320418573448
105767,12285.134123190779
100590,8960.36596240334
104574,14719.65808927012
97246,12986.712196187253
78141,17608.282425273028
91590,27583.316104283316
80767,13837.297448012352
100344,14150.594396793933
88987,20124.756640400512
96479,19527.53481426224
90598,9517.600660748569
83880,8162.663567104606
86802,16013.847914143664
103078,15453.720271656372
84736,9247.206956299757
84196,3771.3507460608066
102062,9741.73993170167
90110,6000.312325410049
102907,11694.522795672163
81776,24842.86375240759
102431,6642.251819256793
80442,13174.931054048782
78656,27982.659034486696
78537,34007.754648129456
102511,4682.746467472613
93612,20344.622406442028
99284,7715.6795233759085
96315,15399.599488855287
94305,51425.105417631916
100636,10843.236078266076
81816,15408.498368665296
100352,15823.335049048335
101476,10884.024562184664
93392,31901.148154492068
93995,21710.051204407
94261,30088.323786795183
89117,15652.633475818762
86506,2295.7636883419073
88456,6529.1829195554365
84134,10459.229174541024
81088,12081.32030367761
103960,11540.866462924676
84925,12872.157785577107
97306,9713.038145665858
83752,7689.060931640348
100696,3278.26514466349
76472,11667.940335039453
101128,10986.857839755334
105932,14426.822909038996
86416,8131.9691943278285
79616,28483.3478529057
83395,14387.29265347334
88734,12197.108766792564
106676,17983.630763501882
102442,10211.83626962229
88761,17064.516488918085
79708,27565.048986658174
96808,18387.556699617115
103755,10109.762691200505
86273,18605.3779012101
97635,27368.997091850095
80797,24935.93548216586
108000,17291.239306750507
95126,39256.792056596845
105187,31071.99468882548
81613,20142.37396884926
103906,6575.832860770614
105729,7944.935619758172
100637,14087.931917755976
82861,7707.091137010467
107823,16555.070157288992
85274,14440.254986856717
