carID,price
89856,10758.672853714617
106581,21798.57675765756
80886,13585.205979229613
100174,16998.454699064685
81376,22649.196365588607
85391,10400.796557029193
82175,14201.495792862934
95250,15695.325989429828
85071,5147.7197311005175
96210,16749.135697384543
80317,27422.92991213333
92731,21052.25922681159
107704,9876.701345327689
98302,7234.5648777175975
107055,22569.035313365264
94621,42675.32220784183
91709,22114.65493890198
98193,47694.83205309374
76189,17927.85558814193
86871,13683.828179236118
102917,6742.71462310387
90923,27130.44948399424
101603,10889.488457105548
94196,20851.34544300124
85174,15807.715609306979
103370,12283.492193400285
107877,16525.17693151107
79567,14632.89349225902
90091,9518.732001236454
76169,13427.510663167435
98708,11553.974238908304
107347,22104.72888896003
89583,9587.969975732145
101591,11750.018541536985
92160,15611.282850107804
99676,11636.735102456745
85354,17388.10205626419
81900,11771.864272040832
80345,21753.214167077673
78509,32720.67312465403
100872,9575.731438910376
95087,27850.859958826506
86027,16414.565472839782
89135,14501.740560682607
80557,26413.8217756796
108092,21567.56916364537
102672,16742.571837503812
83022,9149.049026736026
78398,20298.03739253446
95889,29238.4492798243
81117,46480.75587997479
93730,18994.379917514736
101380,9776.112635746094
81772,27398.26204430549
85304,11320.790884052742
86107,6085.121088412978
88696,15941.702592891079
104350,20253.957953636815
87331,12321.544011532917
85206,16249.478530046603
107445,25166.42897184511
106539,28412.34328740622
98712,22791.645516323813
96875,13278.493540297877
108464,22702.90419735555
99890,7923.07401377573
87771,17499.194001537842
79442,20928.678315272246
84170,10955.456655032764
103045,15422.166609181564
101544,4126.9661656130875
77350,10658.926570054766
89225,14635.891261044686
79565,54118.20124279811
82849,10767.111070620711
94360,21378.851128982373
103040,6563.484192893347
105101,40964.699148931264
97077,11941.740421900737
98674,12888.053534235454
93447,28751.487372906122
84951,19722.65985909792
91953,10850.617765957459
102101,8213.789849599045
92604,31101.674209328557
89010,10233.129448040989
102729,10070.071104980418
88024,10923.854294789286
104367,12060.400999021991
101230,11218.401798644478
82524,20855.20477643853
95279,47874.09448137018
106098,12310.011566755027
89749,8596.44763652491
101277,6979.261893391516
108016,27664.288746663264
81259,28001.637544677378
97434,20163.52893389389
105289,26420.786533438662
103379,9600.611740379387
78317,32602.49348455319
104166,22002.81594517215
106660,32805.82260683769
107490,11601.167942117718
90684,13740.863859386629
90032,6955.068390838137
79481,19411.838156033824
102524,9238.632359307467
100778,17121.778747272263
77810,14427.814142062925
98979,13446.853532354777
76558,18684.91234607945
94550,22412.36007942749
107246,6140.854389277836
77429,26085.65815635131
106105,12565.04977762147
105213,9666.636387219805
102747,11545.076028030353
104958,15798.1432610684
96036,17211.039600454224
92310,22779.503547699504
100837,6061.264684266205
82858,11297.011899971525
90119,10704.245648517663
77304,22096.39900344885
89011,11196.293538786653
84623,16925.511715045024
99665,22426.532202865143
100592,9939.772426427427
82623,10649.773563982366
92035,19026.07011350824
84305,10524.480739042388
92903,6374.959470558075
93398,19876.151700967177
108067,21318.36416068368
85062,8241.036584712298
81727,38728.546017605295
95637,10184.12282253363
89690,7841.3065097113395
83240,17388.167226279715
89711,8457.882773093763
96945,10237.348810044092
104924,22144.24636330338
79633,20337.78413353483
89582,5008.738070111973
98080,7469.964873965104
85992,6650.292655662475
86712,12907.099505943257
105767,12449.46158238883
100590,9219.19560314988
104574,15627.466410833324
97246,12839.791349393674
78141,19972.942830538486
91590,28031.25144309296
80767,13487.596860049653
100344,14712.138605558088
88987,20677.075469676514
96479,21985.138476325632
90598,9148.868437774414
83880,8160.854669089093
86802,15216.630394414966
103078,15916.757268170102
84736,9430.343051649481
84196,3901.953909705162
102062,10235.401858580535
90110,5477.731313149884
102907,11529.611666989009
81776,24063.096356588365
102431,6419.020433238223
80442,14740.21160668443
78656,29277.785815144875
78537,35268.6010551946
102511,8920.982429649448
93612,20298.713967174113
99284,7957.021819251526
96315,15275.317043442245
94305,49877.995571526175
100636,10902.34866052953
81816,15953.23217540669
100352,15874.695399538563
101476,10717.572050142579
93392,31933.498896502497
93995,22523.37166232649
94261,30889.34839823925
89117,15551.47023124297
86506,2421.4925080537205
88456,6919.85163706347
84134,10827.149036088646
81088,11594.954777668894
103960,11008.070541813027
84925,13007.596177230242
97306,10024.78391346977
83752,7627.4004179012845
100696,4501.541636184956
76472,12200.445475155
101128,13266.177349120957
105932,14230.666339349606
86416,8732.229855402757
79616,27890.006619112322
83395,14460.081988932503
88734,11829.067401725091
106676,17726.367259535124
102442,10332.306868013828
88761,17308.92028022169
79708,28390.474504053986
96808,18780.850190997717
103755,9724.902454467745
86273,18463.964610241765
97635,26529.123941985883
80797,24627.821115198603
108000,17329.783414691967
95126,40700.760585127464
105187,31796.762196426418
81613,21154.891360627087
103906,6501.096968585286
105729,7838.73030635883
100637,14304.183178845646
82861,7882.486122482393
107823,16422.85744244491
85274,14482.596160042784
