carID,price
89856,12869.658787494243
106581,21769.196117279684
80886,13401.306162653736
100174,17039.223435663585
81376,22777.819077744447
85391,10309.84442361049
82175,14544.50458225419
95250,15650.92839803044
85071,4873.332769187875
96210,17270.951455753708
80317,28057.55838384608
92731,20917.9205602414
107704,9431.192850937046
98302,7107.08956033504
107055,23349.9727076951
94621,43020.679952087834
91709,21910.794689165134
98193,49007.78112122251
76189,17808.82826649108
86871,13721.939015081629
102917,6674.332914948584
90923,26773.034781889735
101603,11557.859569192076
94196,20925.559219536444
85174,15933.64933427501
103370,12287.674747515408
107877,16462.389515488234
79567,15036.918872723629
90091,9264.655947963718
76169,13627.338529871511
98708,11599.922890788506
107347,22176.81167558659
89583,9478.22273073572
101591,11584.706305945756
92160,15461.824528704497
99676,11663.721168858416
85354,16974.110446164545
81900,11649.73520823178
80345,21458.890645894324
78509,32915.866427824985
100872,9130.644650556214
95087,27616.445774221436
86027,16276.895278951395
89135,14050.455706930908
80557,26513.935786582886
108092,20563.38323172788
102672,16686.484575135437
83022,8535.983794587957
78398,20376.462923210674
95889,29366.810729626985
81117,46203.174403670426
93730,18716.417395118344
101380,9748.761353051084
81772,27504.39557726585
85304,10938.940619428922
86107,5748.42806911455
88696,16454.689334956172
104350,19871.51528403531
87331,12272.32930869864
85206,15862.263588402206
107445,23651.65720150011
106539,28730.648307163934
98712,22927.53630479769
96875,12745.047032873312
108464,22169.555022609355
99890,7715.741642058628
87771,17273.66875996414
79442,20850.08290199332
84170,10869.876771165376
103045,15084.904841159349
101544,3567.120213342286
77350,10418.09903623682
89225,14503.82091358163
79565,55684.30687771871
82849,10488.188864487704
94360,21818.994767487082
103040,6450.26787159091
105101,36599.69180164932
97077,11829.838753278047
98674,12692.737140713643
93447,28573.392328309423
84951,20310.11703099173
91953,10450.62941893452
102101,7965.698997849135
92604,31101.776333437945
89010,10564.266433928204
102729,10061.898113241563
88024,10382.540437839256
104367,12143.969790799129
101230,10884.680066001773
82524,18912.50042558533
95279,47704.66387890621
106098,12274.043043140675
89749,8369.322460866268
101277,6715.8874463836755
108016,27467.28574484613
81259,26490.78075898397
97434,20533.26620949568
105289,30954.812830393024
103379,9754.52443346577
78317,32025.678339722577
104166,21469.375109451266
106660,32757.168150554324
107490,11969.09348844753
90684,13786.018087254672
90032,6865.330983101877
79481,19357.01136600415
102524,9169.328198658428
100778,17081.01693594269
77810,14721.692406652657
98979,12954.981507783416
76558,18555.932982579845
94550,22785.61349059746
107246,6145.171217355193
77429,25338.302656409913
106105,12513.189242278962
105213,9723.725293094369
102747,10940.248690657989
104958,15639.180219119726
96036,17686.494348487096
92310,23721.451246047276
100837,6327.957640420063
82858,11071.540015201892
90119,10761.95633639427
77304,21251.986270645088
89011,11207.126346391415
84623,16927.925827082097
99665,22943.51269902285
100592,9987.249342182091
82623,10642.195537870857
92035,19198.307489383795
84305,10576.002350773693
92903,6243.493314987879
93398,20085.752277004507
108067,19032.508500284974
85062,8455.444679030643
81727,38696.9762796803
95637,10364.33165711277
89690,8003.824438945947
83240,17259.814517139606
89711,8419.098533073224
96945,10278.552581342066
104924,21705.80353758468
79633,20126.221275135027
89582,4637.467936223776
98080,7345.5400888641525
85992,6672.471392814191
86712,13030.492688300355
105767,12897.68918578172
100590,9114.411132959049
104574,14967.74889214771
97246,11455.321599716954
78141,18559.197017047176
91590,28259.9420770461
80767,14226.340888761575
100344,14674.128615653144
88987,20441.122414834314
96479,20776.792416254102
90598,8934.875109735905
83880,8005.748558640337
86802,14966.354083515673
103078,15498.96688118089
84736,9307.90034035784
84196,2939.81933226485
102062,10240.00265443453
90110,6526.569303231151
102907,11625.278657951485
81776,24193.207390350333
102431,6209.703725560107
80442,13807.719904034575
78656,29792.269415094353
78537,35671.26150186306
102511,8045.954324191784
93612,21041.202810502447
99284,7754.040011577115
96315,15460.276855161263
94305,45913.73202903605
100636,11034.972148173869
81816,15374.421582444995
100352,15664.324033579689
101476,10621.449432118208
93392,32030.42218773934
93995,22620.07185749239
94261,30870.523292932532
89117,15281.707411315754
86506,2341.4400752859597
88456,6730.031620212252
84134,10676.354001756423
81088,11402.221725035697
103960,11211.634629489998
84925,12775.129753836653
97306,9880.637183099538
83752,7572.611225699075
100696,4168.657475630566
76472,12363.012441815734
101128,12939.035977110565
105932,14265.095286938078
86416,8514.163851471141
79616,27123.178242281243
83395,14229.108726481494
88734,11228.860986100068
106676,17490.66770376681
102442,10232.58832745758
88761,17298.459135337274
79708,28204.24468650332
96808,18731.259671718533
103755,9686.90189998195
86273,18415.29430405115
97635,27820.004575737374
80797,24976.47710285858
108000,17497.994819169475
95126,39258.85795167144
105187,31689.618756947908
81613,21293.353313401476
103906,6675.412811349835
105729,7806.538579407218
100637,15935.231615072644
82861,7754.841550501879
107823,16435.31192118385
85274,14681.485589523087
88926,14546.954962460943
87871,10802.795144152959
97970,6831.73695699599
98044,8060.285437583271
90277,7302.54919989519
85647,12224.11988013118
107447,17862.65718406562
79418,7991.625216899611
80383,27690.943992223427
79894,16427.705261217856
105875,7102.3317495995525
86032,11037.763256812867
104423,15647.436444811672
78437,13807.389588574304
79480,18410.49946213604
89973,6383.463297446563
94007,28834.378851256683
93952,14684.756588780081
84548,3286.809813391441
97885,11228.672426071313
86571,10194.192664039947
77839,37898.93867734888
102201,6038.720155930832
98731,7793.736547918646
82395,17633.020877441948
76816,33497.79153120004
97956,7909.044354285147
86012,12781.733078550742
106393,21546.69103392629
81832,32864.64376498976
82787,19672.308613887195
103974,6642.1388168965495
100725,9929.436947620894
86552,7000.734844665846
80174,13728.790185333964
99189,14928.616463271372
102543,13298.597724385172
98518,14136.473736335602
100334,9191.749947203487
92673,18241.513111097123
88008,11862.324860741912
105207,25001.380068123213
106462,23857.416421463528
106106,15734.442487683782
79705,18226.8083062651
108193,18021.618658268824
89668,7885.682294295883
86435,11808.199128400462
101281,11568.807582365354
104753,27038.116969642506
79004,17632.24097380749
89732,2768.4447875226065
89201,12768.177534093576
87282,12633.502848112386
101589,9806.713682303385
87352,11344.898632659593
103388,9692.783648991983
93619,17451.79924505155
101941,6471.34303023666
106533,13376.869677382248
90018,24203.534069048746
101265,15974.174351755355
104255,23037.199762507746
80093,27602.632287085202
82433,7630.864768273728
77254,13681.235713752598
106400,29868.580805924605
79847,10198.34557981892
95735,30091.207140674236
106733,20014.308048313247
76318,19746.08078931914
95966,16783.115201328757
101690,9802.284700707407
82845,15861.9541500583
96266,21675.757037793483
104175,33341.15427211675
97347,13869.13072598647
92730,47707.566486492055
84738,8663.602588411322
102596,6148.9825338936
78356,31172.62817026311
94062,31186.89557587494
101662,6812.6515869577825
81715,28529.105113358204
103046,12165.278180290792
108133,6890.526251165821
96302,12922.585082825924
83859,20999.771042746474
104815,16897.52229410674
95903,27279.570582436274
79683,10277.75229375754
88888,20651.525479930096
80529,25243.230537322284
81898,71798.47025974822
83435,9523.62935293749
80448,13806.633728326105
79241,33414.22276387474
76056,19632.1333215388
76342,17049.314961853706
98238,9606.149275368618
85878,8123.181703343263
102846,9941.139234380356
90215,4433.916851668774
79635,55092.855930271624
77561,17039.87775414906
101151,12988.001089450056
